From Artist,To Artist,Weight
Spin Doctors,The Verve Pipe,31.0
Spin Doctors,Crash Test Dummies,31.0
Spin Doctors,Marcy Playground,62.5
Spin Doctors,Eve 6,60.5
Spin Doctors,Tonic,31.0
Spin Doctors,Sister Hazel,31.0
Spin Doctors,The Presidents Of The United States Of America,62.5
Sponge,Raffi,28.5
Sponge,Alvin & The Chipmunks,28.5
Sponge,Kidz Bop Kids,28.5
Sponge,The Wiggles,28.5
Sponge,Sesame Street,28.5
Sponge,Cookie Monster,28.5
Sponge,Barney,28.5
Sponge,The Countdown Kids,28.5
Sponge,Bryant Oden,28.5
Sponge,The Laurie Berkner Band,28.5
Sponge,Bert,28.5
Sponge,Kids Praise! Company,28.5
Sponge,The Minions,28.5
Sponge,The Hit Crew Kids,28.5
Sponge,Teletubbies,28.5
Sponge,Ralph's World,28.5
Sponge,Holiday Kids,28.5
Sponge,Caillou,28.5
Sponge,Grover,28.5
Sponge,Ernie,28.5
Staatskapelle Dresden,New Philharmonia Orchestra,53.5
Staatskapelle Dresden,Gewandhausorchester Leipzig,54.0
Staatskapelle Dresden,Royal Concertgebouw Orchestra,55.5
Staatskapelle Dresden,Philharmonia Orchestra,59.5
Staatskapelle Dresden,Chicago Symphony Orchestra,55.0
Staatskapelle Dresden,Sir Simon Rattle,59.5
Staatskapelle Dresden,Staatskapelle Berlin,50.0
Staatskapelle Dresden,New York Philharmonic,56.5
Staatskapelle Dresden,City Of Birmingham Symphony Orchestra,50.0
Staatskapelle Dresden,Berlin Radio Symphony Orchestra,49.0
Staatskapelle Dresden,Mariss Jansons,51.5
Staatskapelle Dresden,Bernard Haitink,52.0
Staatskapelle Dresden,Orchestre de Paris,53.5
Staatskapelle Dresden,Czech Philharmonic Orchestra,54.0
Staatskapelle Dresden,Wiener Symphoniker,63.0
Staatskapelle Dresden,Boston Symphony Orchestra,57.5
Staatskapelle Dresden,Herbert von Karajan,64.0
Staatskapelle Dresden,Bavarian Radio Symphony Orchestra,58.0
Staatskapelle Dresden,Kurt Masur,51.0
Staatskapelle Dresden,George Szell,51.0
Stanton Moore,Charlie Hunter Trio,16.5
Stanton Moore,Soulive,38.0
Stanton Moore,Galactic,41.0
Stanton Moore,The Greyboy Allstars,38.0
Stanton Moore,Robert Walter,34.0
Stanton Moore,Charlie Hunter,41.0
Stanton Moore,Karl Denson,37.5
Stanton Moore,Garage A Trois,16.5
Stanton Moore,Lettuce,43.0
Stanton Moore,Will Bernard,16.5
Stanton Moore,Medeski Scofield Martin & Wood,33.5
Stanton Moore,"Medeski, Martin & Wood",40.5
Stanton Moore,Robert Walter's 20th Congress,16.5
Stanton Moore,Garaj Mahal,16.5
Stanton Moore,Papa Grows Funk,16.5
Stanton Moore,The New Mastersounds,42.0
Stanton Moore,Dumpstaphunk,36.0
Stanton Moore,Addison Groove Project,16.5
Stanton Moore,The John Scofield Band,16.5
Stanton Moore,The Motet,37.5
Stella Jang,ROCOBERRY,27.5
Stella Jang,Fromm,27.5
Stella Jang,OOHYO,27.5
Stella Jang,LambC,53.0
Stella Jang,1415,27.5
Stella Jang,SURAN,58.0
Stella Jang,Vanilla Acoustic,27.5
Stella Jang,MeloMance,60.0
Stella Jang,Yang Da Il,51.5
Stella Jang,"Car, the garden",27.5
Stella Jang,We Are The Night,27.5
Stella Jang,Eddy Kim,54.5
Stella Jang,Standing Egg,27.5
Stella Jang,saevom,27.5
Stella Jang,Urban Zakapa,55.5
Stella Jang,Yerin Baek,60.0
Stella Jang,Hoody,58.5
Stella Jang,John Park,27.5
Stella Jang,Junggigo,55.0
Stella Jang,10cm,27.5
Stellar,notstellar,33.5
Stellar,Confetti,33.5
Stellar,Layto,33.5
Stellar,Gentrammel,33.5
Stellar,Rare Americans,33.5
Stellar,Robert Grace,33.5
Stellar,Adam Jensen,33.5
Stellar,Arrested Youth,33.5
Stellar,City Wolf,33.5
Stellar,Oh The Larceny,33.5
Stellar,Jake Daniels,33.5
Stellar,YNG Martyr,33.5
Stellar,MASN,33.5
Stellar,Ryan Mack,33.5
Stellar,Livingston,33.5
Stellar,Sun Goes Down,33.5
Stellar,Codfish,33.5
Stellar,Bohnes,33.5
Stellar,Chri$tian Gate$,33.5
Stellar,sammy rash,33.5
Steps,Globus,33.5
Steps,Thomas Bergersen,33.5
Steps,Audiomachine,33.5
Steps,Immediate,33.5
Steps,Future World Music,33.5
Steps,Epic Score,33.5
Steps,X-Ray Dog,33.5
Steps,Brand X Music,33.5
Steps,Marcus Warner,33.5
Steps,E.S. Posthumus,33.5
Steps,Antti Martikainen,33.5
Steps,Zack Hemsey,33.5
Steps,James Dooley,33.5
Steps,Really Slow Motion,33.5
Steps,Hidden Citizens,33.5
Steps,Nick Phoenix,33.5
Steps,Epic North,33.5
Steps,Music Junkies,33.5
Steps,Secession Studios,33.5
Steps,Jo Blankenburg,33.5
Stereo MC's,Bomb The Bass,25.5
Stereo MC's,Propellerheads,25.5
Stereo MC's,Fun Lovin' Criminals,25.5
Stereo MC's,Groove Armada,25.5
Stereo MC's,Mint Royale,25.5
Stereo MC's,The Shamen,49.5
Stereo MC's,Lemon Jelly,25.5
Stereo MC's,Apollo 440,25.5
Stereo MC's,Freak Power,25.5
Stereo MC's,Underworld,25.5
Stereo MC's,Us3,25.5
Stereo MC's,Fluke,25.5
Stereo MC's,Leftfield,25.5
Stereo MC's,Kruder & Dorfmeister,25.5
Stereo MC's,Kid Loco,25.5
Stereo MC's,Tosca,25.5
Stereo MC's,Moloko,25.5
Stereo MC's,Rae & Christian,25.5
Stereo MC's,The Herbaliser,25.5
Stereo MC's,Dub Pistols,25.5
Steve Yoo,Gyfted,11.0
Steve Yoo,Tico,11.0
Steve Yoo,Clon,11.0
Steve Yoo,Manresa,11.0
Steve Yoo,Honey Family,18.0
Steve Yoo,Papa Gonzales,11.0
Steve Yoo,Mozquito,11.0
Steve Yoo,Kay Kent,11.0
Steve Yoo,Yme,11.0
Steve Yoo,Apple Jam,11.0
Steve Yoo,Click-B,26.0
Steve Yoo,Los del Ritmo,11.0
Steve Yoo,Shk,11.0
Steve Yoo,Sam-I-Am,11.0
Steve Yoo,Headtrip,11.0
Steve Yoo,Nina Pilots,11.0
Steve Yoo,JINUSEAN,29.0
Steve Yoo,Kim Hyun Jung,11.0
Steve Yoo,Harisu,11.0
Steve Yoo,DJ DOC,31.5
Stone Temple Pilots,Mad Season,66.5
Stone Temple Pilots,Soundgarden,76.0
Stone Temple Pilots,Temple Of The Dog,71.0
Stone Temple Pilots,Alice In Chains,35.0
Stone Temple Pilots,Bush,35.0
Stone Temple Pilots,Days Of The New,67.5
Stone Temple Pilots,Jane's Addiction,69.0
Stone Temple Pilots,Jerry Cantrell,65.0
Stone Temple Pilots,Blind Melon,70.0
Stone Temple Pilots,Candlebox,68.0
Stone Temple Pilots,Mother Love Bone,62.5
Stone Temple Pilots,Chris Cornell,35.0
Stone Temple Pilots,Silverchair,35.0
Stone Temple Pilots,Screaming Trees,65.5
Stone Temple Pilots,The Smashing Pumpkins,35.0
Stone Temple Pilots,Local H,71.0
Stone Temple Pilots,Faith No More,70.5
Stone Temple Pilots,Audioslave,35.0
Stone Temple Pilots,Pearl Jam,35.0
Stone Temple Pilots,Filter,35.0
Strangefolk,Ekoostik Hookah,34.0
Strangefolk,Tea Leaf Green,34.0
Strangefolk,The Big Wu,33.0
Strangefolk,moe.,46.0
Strangefolk,Assembly of Dust,33.0
Strangefolk,The String Cheese Incident,42.5
Strangefolk,Page McConnell,29.0
Strangefolk,Phil Lesh & Friends,30.5
Strangefolk,Keller Williams,41.0
Strangefolk,New Monsoon,15.5
Strangefolk,Leftover Salmon,39.5
Strangefolk,Keller & The Keels,35.5
Strangefolk,Widespread Panic,43.0
Strangefolk,Mike Gordon,38.5
Strangefolk,Vida Blue,15.5
Strangefolk,Trey Anastasio,41.5
Strangefolk,Railroad Earth,40.0
Strangefolk,The Disco Biscuits,38.5
Strangefolk,Percy Hill,15.5
Strangefolk,Umphrey's McGee,42.0
Stranger Cole,Derrick Morgan,39.0
Stranger Cole,Lord Tanamo,41.5
Stranger Cole,Owen Gray,18.0
Stranger Cole,Baba Brooks,18.0
Stranger Cole,Pat Kelly,18.0
Stranger Cole,Justin Hinds & The Dominoes,39.5
Stranger Cole,The Rulers,18.0
Stranger Cole,The Jamaicans,18.0
Stranger Cole,The Kingstonians,38.0
Stranger Cole,Justin Hinds,39.5
Stranger Cole,Clancy Eccles,36.5
Stranger Cole,Eric Morris,18.0
Stranger Cole,The Silvertones,18.0
Stranger Cole,Derrick Harriott,18.0
Stranger Cole,Roland Alphonso,38.0
Stranger Cole,The Techniques,18.0
Stranger Cole,Don Drummond,37.5
Stranger Cole,The Gaylads,18.0
Stranger Cole,Alton Ellis & The Flames,18.0
Stranger Cole,The Ethiopians,42.5
Stray Kids,THE BOYZ,76.0
Stray Kids,SEVENTEEN,84.0
Stray Kids,DAY6,79.5
Stray Kids,Monsta X,80.0
Stray Kids,The Rose,70.5
Stray Kids,NCT,83.5
Stray Kids,A.C.E,72.0
Stray Kids,NCT 127,42.0
Stray Kids,NCT U,42.0
Stray Kids,GOT7,78.5
Stray Kids,SF9,74.0
Stray Kids,TAEMIN,76.0
Stray Kids,VICTON,73.5
Stray Kids,PENTAGON,76.0
Stray Kids,NCT DREAM,83.5
Stray Kids,N.Flying,72.0
Stray Kids,ONEWE,71.0
Stray Kids,WONHO,73.0
Stray Kids,KANG DANIEL,42.0
Stray Kids,WOODZ,80.5
Sueño Norteño,El Nuevo Golpe,32.5
Sueño Norteño,Luis Sanchez y su Corazon Norteño,37.5
Sueño Norteño,Maximo Norte,33.5
Sueño Norteño,Conjunto Brio Norteño,38.5
Sueño Norteño,Los Caporales de Chihuahua,15.5
Sueño Norteño,La Reunion Nortena,42.5
Sueño Norteño,Principez de la Musica Norteña,41.0
Sueño Norteño,Anexo Al Norte,35.0
Sueño Norteño,La Fe Norteña,45.0
Sueño Norteño,Norteños de Ojinaga,41.0
Sueño Norteño,Pepe Tovar,41.5
Sueño Norteño,Revancha Nortena,15.5
Sueño Norteño,Los Diamantes De Ojinaga,36.0
Sueño Norteño,Los Vendavales de Adan Melendez,40.5
Sueño Norteño,Los Pescadores Del Rio Conchos,47.5
Sueño Norteño,La Nueva Onda NorteÑa,35.0
Sueño Norteño,El Poder De Zacatecas,33.0
Sueño Norteño,Paralelo Norte,15.5
Sueño Norteño,Los Dominantes del Norte,15.5
Sueño Norteño,Conjunto Invensible,15.5
Sugababes,Girls Aloud,66.0
Sugababes,The Saturdays,65.5
Sugababes,Atomic Kitten,32.0
Sugababes,All Saints,67.0
Sugababes,Melanie C,65.0
Sugababes,Geri Halliwell,61.5
Sugababes,Samantha Mumba,32.0
Sugababes,Emma Bunton,32.0
Sugababes,Jamelia,32.0
Sugababes,Rachel Stevens,32.0
Sugababes,S Club 7,67.0
Sugababes,Liberty X,32.0
Sugababes,Steps,66.5
Sugababes,Billie Piper,32.0
Sugababes,Mis-Teeq,32.0
Sugababes,Spice Girls,68.5
Sugababes,Holly Valance,32.0
Sugababes,Alexandra Burke,32.0
Sugababes,Mutya Buena,32.0
Sugababes,Alesha Dixon,32.0
Sugar Ray,Smash Mouth,67.0
Sugar Ray,Eve 6,63.0
Sugar Ray,Fastball,59.0
Sugar Ray,Everclear,66.5
Sugar Ray,Semisonic,63.0
Sugar Ray,Third Eye Blind,31.5
Sugar Ray,Spin Doctors,63.5
Sugar Ray,Marcy Playground,62.0
Sugar Ray,Better Than Ezra,59.5
Sugar Ray,Gin Blossoms,31.5
Sugar Ray,The Wallflowers,31.5
Sugar Ray,Matchbox Twenty,31.5
Sugar Ray,The Presidents Of The United States Of America,65.0
Sugar Ray,Hootie & The Blowfish,31.5
Sugar Ray,Vertical Horizon,31.5
Sugar Ray,Collective Soul,31.5
Sugar Ray,Tonic,31.5
Sugar Ray,Barenaked Ladies,31.5
Sugar Ray,The Goo Goo Dolls,31.5
Sugar Ray,311,68.0
Sunny Hill,Jun Hyo Seong,34.0
Sunny Hill,FIESTAR,37.0
Sunny Hill,Gain,41.5
Sunny Hill,BESTie,34.5
Sunny Hill,LADIES' CODE,39.0
Sunny Hill,MelodyDay,32.0
Sunny Hill,HELLOVENUS,39.0
Sunny Hill,Stellar,50.5
Sunny Hill,After School,42.5
Sunny Hill,Lim Kim,16.0
Sunny Hill,9MUSES,40.5
Sunny Hill,Dalshabet,37.0
Sunny Hill,G.NA,39.5
Sunny Hill,Brown Eyed Girls,42.5
Sunny Hill,Chocolat,47.5
Sunny Hill,Song Ji Eun,39.5
Sunny Hill,Girl's Day,44.0
Sunny Hill,Secret,48.0
Sunny Hill,Crayon Pop,38.0
Sunny Hill,Mighty Mouth,33.5
Susan Tedeschi,Shemekia Copeland,26.0
Susan Tedeschi,Delbert McClinton,56.5
Susan Tedeschi,Tab Benoit,53.5
Susan Tedeschi,Eric Lindell,44.0
Susan Tedeschi,Carolyn Wonderland,26.0
Susan Tedeschi,The Derek Trucks Band,51.5
Susan Tedeschi,Sonny Landreth,52.5
Susan Tedeschi,Keb' Mo',26.0
Susan Tedeschi,The Fabulous Thunderbirds,53.5
Susan Tedeschi,Jimmie Vaughan,26.0
Susan Tedeschi,Sue Foley,26.0
Susan Tedeschi,The Robert Cray Band,26.0
Susan Tedeschi,Robert Cray,26.0
Susan Tedeschi,Jonny Lang,26.0
Susan Tedeschi,Janiva Magness,26.0
Susan Tedeschi,Tommy Castro,26.0
Susan Tedeschi,Ana Popovic,26.0
Susan Tedeschi,Walter Trout,48.5
Susan Tedeschi,Joe Louis Walker,26.0
Susan Tedeschi,Eric Bibb,26.0
Sviatoslav Richter,Walter Gieseking,23.5
Sviatoslav Richter,Vladimir Horowitz,23.5
Sviatoslav Richter,András Schiff,23.5
Sviatoslav Richter,Claudio Arrau,23.5
Sviatoslav Richter,Wilhelm Kempff,23.5
Sviatoslav Richter,Murray Perahia,23.5
Sviatoslav Richter,Lazar Berman,23.5
Sviatoslav Richter,Dinu Lipatti,23.5
Sviatoslav Richter,Friedrich Gulda,23.5
Sviatoslav Richter,Alicia de Larrocha,23.5
Sviatoslav Richter,Arturo Benedetti Michelangeli,23.5
Sviatoslav Richter,Radu Lupu,23.5
Sviatoslav Richter,Géza Anda,46.0
Sviatoslav Richter,Maria João Pires,23.5
Sviatoslav Richter,Ivo Pogorelich,23.5
Sviatoslav Richter,Vladimir Ashkenazy,23.5
Sviatoslav Richter,Emil Gilels,23.5
Sviatoslav Richter,Christoph Eschenbach,23.5
Sviatoslav Richter,Glenn Gould,23.5
Sviatoslav Richter,Nelson Freire,23.5
Sway Bleu,Milky Day,21.0
Sway Bleu,jaesun,21.0
Sway Bleu,Yayyoung,21.0
Sway Bleu,We The Mongrels,21.0
Sway Bleu,ZUHAIR,21.0
Sway Bleu,Jimmy Brown,21.0
Sway Bleu,Rainlord.,21.0
Sway Bleu,Hojean,21.0
Sway Bleu,Micah Yoo,21.0
Sway Bleu,demxntia,21.0
Sway Bleu,Thomas Ng,21.0
Sway Bleu,brb.,21.0
Sway Bleu,MIKA - INTERSECTION,21.0
Sway Bleu,Alextbh,21.0
Sway Bleu,Dept,21.0
Sway Bleu,slchld,21.0
Sway Bleu,oceanfromtheblue,21.0
Sway Bleu,templuv,38.5
Sway Bleu,marcos g,46.5
Sway Bleu,Farrah,21.0
Swedish Chamber Orchestra,Helsinki Philharmonic Orchestra,37.5
Swedish Chamber Orchestra,Seattle Symphony Orchestra,46.0
Swedish Chamber Orchestra,Lahti Symphony Orchestra,20.0
Swedish Chamber Orchestra,City Of Birmingham Symphony Orchestra,44.0
Swedish Chamber Orchestra,Moscow Symphony Orchestra,40.5
Swedish Chamber Orchestra,Helsingborg Symphony Orchestra,20.0
Swedish Chamber Orchestra,Czech Philharmonic Orchestra,47.0
Swedish Chamber Orchestra,Oslo Philharmonic Orchestra,42.5
Swedish Chamber Orchestra,Gewandhausorchester Leipzig,48.0
Swedish Chamber Orchestra,Christian Thielemann,42.0
Swedish Chamber Orchestra,Bergen Philharmonic Orchestra,20.0
Swedish Chamber Orchestra,Munich Radio Orchestra,20.0
Swedish Chamber Orchestra,Bamberg Symphony,20.0
Swedish Chamber Orchestra,Staatskapelle Dresden,48.0
Swedish Chamber Orchestra,Swedish Radio Symphony Orchestra,20.0
Swedish Chamber Orchestra,Kammerorchester Basel,20.0
Swedish Chamber Orchestra,Orchestre de la Suisse Romande,42.5
Swedish Chamber Orchestra,Günter Wand,40.5
Swedish Chamber Orchestra,BBC Philharmonic,48.5
Swedish Chamber Orchestra,Royal Scottish National Orchestra,43.0
Swings,NO:EL,48.0
Swings,Ja Mezz,45.0
Swings,Jvcki Wai,48.0
Swings,Kid Milli,52.0
Swings,Hash Swan,48.5
Swings,Coogie,53.5
Swings,nafla,50.5
Swings,BewhY,52.0
Swings,BLOO,55.5
Swings,Woodie Gochild,51.0
Swings,2xxx,44.0
Swings,The Quiett,50.5
Swings,Simon Dominic,53.0
Swings,Dok2,49.5
Swings,Reddy,49.0
Swings,Don Mills,23.0
Swings,Basick,48.5
Swings,Don Malik,23.0
Swings,OLNL,23.0
Swings,Gaeko,54.0
Sylo,Darkest Hour,23.5
Sylo,Unearth,23.5
Sylo,Allegaeon,23.5
Sylo,Threat Signal,23.5
Sylo,Times Of Grace,23.5
Sylo,Bleed From Within,23.5
Sylo,Within The Ruins,23.5
Sylo,Revocation,23.5
Sylo,God Forbid,23.5
Sylo,The Haunted,23.5
Sylo,All Shall Perish,23.5
Sylo,Eye of the Enemy,23.5
Sylo,The Black Dahlia Murder,23.5
Sylo,Shadows Fall,23.5
Sylo,Scar Symmetry,23.5
Sylo,Born Of Osiris,23.5
Sylo,Mors Principium Est,23.5
Sylo,After The Burial,23.5
Sylo,Anterior,23.5
Sylo,Chimaira,23.5
Symarip,Derrick Morgan,37.5
Symarip,Mr. Symarip,17.5
Symarip,Judge Dread,35.0
Symarip,The Selecter,39.0
Symarip,Prince Buster,41.0
Symarip,The Tennors,17.5
Symarip,Laurel Aitken,17.5
Symarip,The Pioneers,40.0
Symarip,Lord Tanamo,40.0
Symarip,The Ethiopians,41.0
Symarip,The Aggrolites,39.0
Symarip,The Kingstonians,37.5
Symarip,Dandy Livingstone,44.0
Symarip,Bad Manners,41.5
Symarip,Stranger Cole,40.5
Symarip,Seven Letters,17.5
Symarip,Clancy Eccles,35.0
Symarip,The Gaylads,17.5
Symarip,The Maytals,17.5
Symarip,The Bodysnatchers,32.0
T-ARA,Norteños de Ojinaga,52.0
T-ARA,Maximo Norte,44.5
T-ARA,Luis Sanchez y su Corazon Norteño,48.5
T-ARA,Los Pescadores Del Rio Conchos,60.5
T-ARA,La Fe Norteña,58.0
T-ARA,El Nuevo Golpe,44.5
T-ARA,Conjunto Brio Norteño,50.5
T-ARA,Principez de la Musica Norteña,53.0
T-ARA,Sueño Norteño,45.0
T-ARA,La Reunion Nortena,55.5
T-ARA,Conjunto Agua Azul,55.0
T-ARA,Polo Urias Y Su Maquina Norteña,55.0
T-ARA,Los Vendavales de Adan Melendez,51.5
T-ARA,Los Diamantes De Ojinaga,47.0
T-ARA,Anexo Al Norte,46.0
T-ARA,Pepe Tovar,52.5
T-ARA,La Nueva Onda NorteÑa,47.0
T-ARA,El Poder De Zacatecas,44.0
T-ARA,La Maquinaria Norteña,62.0
T-ARA,Conjunto Azabache,52.5
T-Max,MAN WITH A MISSION,26.5
T-Max,"Fear, and Loathing in Las Vegas",26.5
T-Max,MUCC,26.5
T-Max,Dir En Grey,26.5
T-Max,Abingdon Boys School,26.5
T-Max,ONE OK ROCK,26.5
T-Max,ASIAN KUNG-FU GENERATION,26.5
T-Max,UVERworld,26.5
T-Max,BABYMETAL,26.5
T-Max,Psycho le Cému,26.5
T-Max,SiM,26.5
T-Max,BACK-ON,26.5
T-Max,FLOW,26.5
T-Max,Survive Said The Prophet,26.5
T-Max,ROOKiEZ is PUNK'D,26.5
T-Max,MY FIRST STORY,26.5
T-Max,HYDE,26.5
T-Max,Gackt,26.5
T-Max,Nightmare,26.5
T-Max,DEZERT,26.5
T-Pain,Baby Bash,74.5
T-Pain,Young Money,40.5
T-Pain,Trey Songz,40.5
T-Pain,Pretty Ricky,71.0
T-Pain,Jeremih,40.5
T-Pain,Plies,77.0
T-Pain,Chingy,73.0
T-Pain,Mario,40.5
T-Pain,The-Dream,40.5
T-Pain,Bow Wow,80.5
T-Pain,Omarion,40.5
T-Pain,Fabolous,78.0
T-Pain,New Boyz,40.5
T-Pain,Pleasure P,40.5
T-Pain,Lloyd,40.5
T-Pain,Soulja Boy,79.5
T-Pain,Ying Yang Twins,74.5
T-Pain,Sean Kingston,40.5
T-Pain,Kid Ink,40.5
T-Pain,J. Holiday,40.5
T.I.,Young Money,39.0
T.I.,David Banner,71.5
T.I.,DJ Drama,39.0
T.I.,Young Buck,39.0
T.I.,Birdman,39.0
T.I.,Young Dro,39.0
T.I.,Trick Daddy,71.0
T.I.,Bun B,39.0
T.I.,Gorilla Zoe,74.5
T.I.,Fabolous,77.5
T.I.,Jeezy,39.0
T.I.,Mike Jones,39.0
T.I.,Yung Joc,76.0
T.I.,Slim Thug,39.0
T.I.,Ace Hood,39.0
T.I.,Plies,73.5
T.I.,Rick Ross,39.0
T.I.,Yo Gotti,39.0
T.I.,Chamillionaire,39.0
T.I.,Big Tymers,39.0
T.O.P,GD X TAEYANG,43.0
T.O.P,V.I,44.5
T.O.P,D-LITE,47.0
T.O.P,SEUNGRI,48.5
T.O.P,GD&TOP,42.5
T.O.P,TAEYANG,49.5
T.O.P,G-DRAGON,51.5
T.O.P,SE7EN,40.5
T.O.P,MOBB,54.0
T.O.P,Park Bom,42.0
T.O.P,BOBBY,52.0
T.O.P,MINO,56.0
T.O.P,2NE1,50.5
T.O.P,Kang Seung Yoon,45.5
T.O.P,BIGBANG,57.0
T.O.P,SECHSKIES,40.5
T.O.P,WINNER,49.5
T.O.P,JINUSEAN,35.5
T.O.P,CL,59.5
T.O.P,EUN JIWON,35.0
T.O.P.,GD X TAEYANG,43.0
T.O.P.,V.I,44.5
T.O.P.,D-LITE,47.0
T.O.P.,SEUNGRI,48.5
T.O.P.,GD&TOP,42.5
T.O.P.,TAEYANG,49.5
T.O.P.,G-DRAGON,51.5
T.O.P.,SE7EN,40.5
T.O.P.,MOBB,54.0
T.O.P.,Park Bom,42.0
T.O.P.,BOBBY,52.0
T.O.P.,MINO,56.0
T.O.P.,2NE1,50.5
T.O.P.,Kang Seung Yoon,45.5
T.O.P.,BIGBANG,57.0
T.O.P.,SECHSKIES,40.5
T.O.P.,WINNER,49.5
T.O.P.,JINUSEAN,35.5
T.O.P.,CL,59.5
T.O.P.,EUN JIWON,35.0
TAEMIN,ONEW,62.5
TAEMIN,SuperM,32.0
TAEMIN,KEY,72.5
TAEMIN,BAEKHYUN,67.5
TAEMIN,EXO-CBX,61.5
TAEMIN,NCT 127,32.0
TAEMIN,TAEYONG,32.0
TAEMIN,NCT,72.5
TAEMIN,SUPER JUNIOR-D&E,58.5
TAEMIN,NCT U,32.0
TAEMIN,NCT DREAM,72.5
TAEMIN,SHINee,67.0
TAEMIN,WONHO,63.0
TAEMIN,PENTAGON,65.0
TAEMIN,TVXQ!,61.5
TAEMIN,THE BOYZ,66.0
TAEMIN,MAX CHANGMIN,56.5
TAEMIN,I.M,32.0
TAEMIN,EXO-K,61.0
TAEMIN,VIXX,59.5
TAEYANG,V.I,56.0
TAEYANG,G-DRAGON,63.0
TAEYANG,SEUNGRI,60.0
TAEYANG,D-LITE,58.5
TAEYANG,WINNER,61.0
TAEYANG,GD&TOP,54.0
TAEYANG,BOBBY,63.5
TAEYANG,2NE1,62.0
TAEYANG,Park Bom,53.5
TAEYANG,BIGBANG,68.5
TAEYANG,SE7EN,52.0
TAEYANG,Beast,66.5
TAEYANG,MINO,67.5
TAEYANG,Epik High,62.5
TAEYANG,MBLAQ,52.5
TAEYANG,Kang Seung Yoon,57.0
TAEYANG,B1A4,55.0
TAEYANG,B.A.P,55.5
TAEYANG,SECHSKIES,52.0
TAEYANG,TEEN TOP,54.0
TAEYEON,Tiffany Young,37.0
TAEYEON,WENDY,37.0
TAEYEON,CHEN,79.0
TAEYEON,JOY,37.0
TAEYEON,Girls' Generation-TTS,37.0
TAEYEON,Billlie,37.0
TAEYEON,f(x),67.0
TAEYEON,Red Velvet - IRENE & SEULGI,37.0
TAEYEON,KEY,77.5
TAEYEON,aespa,75.0
TAEYEON,Girls' Generation,71.5
TAEYEON,TIFFANY,37.0
TAEYEON,SISTAR,67.0
TAEYEON,Apink,70.0
TAEYEON,WJSN,37.0
TAEYEON,BAEKHYUN,72.5
TAEYEON,Hyolyn,68.5
TAEYEON,OH MY GIRL,37.0
TAEYEON,AILEE,70.0
TAEYEON,Brave Girls,37.0
TANUKI,Black Belt Eagle Scout,22.5
TANUKI,Lala Lala,22.5
TANUKI,Forth Wanderers,22.5
TANUKI,Hana Vu,22.5
TANUKI,Horse Jumper of Love,22.5
TANUKI,SPIRIT OF THE BEEHIVE,22.5
TANUKI,Stove,22.5
TANUKI,Jay Som,22.5
TANUKI,Swirlies,22.5
TANUKI,Ovlov,22.5
TANUKI,Momma,22.5
TANUKI,Blue Smiley,22.5
TANUKI,Cryogeyser,22.5
TANUKI,Pinkshinyultrablast,22.5
TANUKI,Drop Nineteens,22.5
TANUKI,Computerwife,22.5
TANUKI,SASAMI,22.5
TANUKI,Ringo Deathstarr,22.5
TANUKI,Wednesday,22.5
TANUKI,Hovvdy,22.5
TEEN TOP,MBLAQ,47.5
TEEN TOP,B1A4,50.0
TEEN TOP,G.NA,46.5
TEEN TOP,2NE1,55.0
TEEN TOP,miss A,49.5
TEEN TOP,G-DRAGON,57.0
TEEN TOP,U-KISS,48.0
TEEN TOP,BTOB,57.5
TEEN TOP,NU'EST,23.0
TEEN TOP,f(x),53.0
TEEN TOP,CNBLUE,52.0
TEEN TOP,SISTAR,53.0
TEEN TOP,SEUNGRI,54.0
TEEN TOP,SHINHWA,48.5
TEEN TOP,Ledapple,39.0
TEEN TOP,SHINee,59.0
TEEN TOP,GD&TOP,48.0
TEEN TOP,Beast,59.5
TEEN TOP,BOYFRIEND,45.0
TEEN TOP,Girl's Day,50.0
THE BOYZ,Lil Jon,74.0
THE BOYZ,Youngbloodz,33.0
THE BOYZ,Dem Franchize Boyz,61.0
THE BOYZ,Trillville,59.0
THE BOYZ,Crime Mob,60.5
THE BOYZ,David Banner,62.5
THE BOYZ,Yung Joc,68.0
THE BOYZ,Pastor Troy,33.0
THE BOYZ,Lil Scrappy,63.0
THE BOYZ,D4L,60.5
THE BOYZ,Hurricane Chris,58.0
THE BOYZ,Big Tymers,33.0
THE BOYZ,Ying Yang Twins,71.0
THE BOYZ,Trick Daddy,65.0
THE BOYZ,Petey Pablo,33.0
THE BOYZ,Mystikal,33.0
THE BOYZ,Mike Jones,33.0
THE BOYZ,Boyz N Da Hood,33.0
THE BOYZ,Bone Crusher,33.0
THE BOYZ,Gorilla Zoe,64.5
TREASURE,BOBBY,71.5
TREASURE,B.I,79.5
TREASURE,CRAVITY,38.0
TREASURE,WINNER,70.0
TREASURE,CIX,38.0
TREASURE,iKON,38.0
TREASURE,THE BOYZ,72.0
TREASURE,Golden Child,65.0
TREASURE,AB6IX,38.0
TREASURE,VICTON,68.5
TREASURE,MCND,38.0
TREASURE,PENTAGON,71.0
TREASURE,NCT 2021,38.0
TREASURE,P1Harmony,38.0
TREASURE,VERIVERY,38.0
TREASURE,Wanna One,38.0
TREASURE,WayV-TEN&YANGYANG,38.0
TREASURE,ONF,58.5
TREASURE,ONEUS,38.0
TREASURE,SF9,69.0
TVXQ!,SUPER JUNIOR,62.0
TVXQ!,SHINee,63.5
